,Protein IDs,Fasta headers,diff,Intensity Pynd_5FC_Ub,Intensity Control_Ub
770,['YDR422C'],"['>YDR422C SIP1 SGDID:S000002830, Chr IV from 1317773-1315326, Genome Release 64-2-1, reverse complement, Verified ORF, Alternate beta-subunit of the Snf1p kinase complex', 'may confer substrate specificity', 'vacuolar protein containing KIS (Kinase-Interacting']",-3.5222365416786054,18.05706097902731,21.579297520705914
340,['YBR222C'],"['>YBR222C PCS60 SGDID:S000000426, Chr II from 668351-666720, Genome Release 64-2-1, reverse complement, Verified ORF, Oxalyl-CoA synthetase', 'capable of catalyzing conversion of oxalate to oxalyl-CoA', 'catalyzes first step in pathway of oxalate degradation t']",-3.518838580420436,17.079213919741164,20.5980525001616
1568,['YJL130C'],"['>YJL130C URA2 SGDID:S000003666, Chr X from 172367-165723, Genome Release 64-2-1, reverse complement, Verified ORF, Bifunctional carbamoylphosphate synthetase/aspartate transcarbamylase', 'catalyzes the first two enzymatic steps in the de novo biosynthesis o']",-3.510004074375299,24.658726643974095,28.168730718349394
132,['YAL003W'],"['>YAL003W EFB1 SGDID:S000000003, Chr I from 142174-142253,142620-143160, Genome Release 64-2-1, Verified ORF, Translation elongation factor 1 beta', 'stimulates nucleotide exchange to regenerate EF-1 alpha-GTP for the next elongation cycle', 'part of the EF-1']",-3.5083271509483716,24.889297480970495,28.397624631918866
1782,['YKR001C'],"['>YKR001C VPS1 SGDID:S000001709, Chr XI from 442722-440608, Genome Release 64-2-1, reverse complement, Verified ORF, Dynamin-like GTPase required for vacuolar sorting', 'also involved in actin cytoskeleton organization, endocytosis, late Golgi-retention of s']",-3.5044696302062874,20.93337081195816,24.437840442164447
2718,['YOR285W'],"['>YOR285W RDL1 SGDID:S000005811, Chr XV from 849635-850054, Genome Release 64-2-1, Verified ORF, Thiosulfate sulfurtransferase', 'contains a rhodanese-like domain', 'localized to the mitochondrial outer membrane', 'protein abundance increases in response to DNA']",-3.503263052249963,20.323995907537896,23.82725895978786
442,['YCR088W'],"['>YCR088W ABP1 SGDID:S000000684, Chr III from 265068-266846, Genome Release 64-2-1, Verified ORF, Actin-binding protein of the cortical actin cytoskeleton', 'important for activation of the Arp2/3 complex that plays a key role actin in cytoskeleton organizat']",-3.5024173111492267,21.164781741844486,24.667199052993713
394,['YCL043C'],"['>YCL043C PDI1 SGDID:S000000548, Chr III from 50221-48653, Genome Release 64-2-1, reverse complement, Verified ORF, Protein disulfide isomerase', 'multifunctional protein of ER lumen, essential for formation of disulfide bonds in secretory and cell-surface p']",-3.501421166968356,22.788613996794673,26.29003516376303
1239,['YGR214W'],"['>YGR214W RPS0A SGDID:S000003446, Chr VII from 920575-920664,921120-921788, Genome Release 64-2-1, Verified ORF, Ribosomal 40S subunit protein S0A', 'required for maturation of 18S rRNA along with Rps0Bp', 'deletion of either RPS0 gene reduces growth rate, del']",-3.4994157010816096,25.544540244180162,29.04395594526177
729,['YDR341C'],"['>YDR341C YDR341C SGDID:S000002749, Chr IV from 1153626-1151803, Genome Release 64-2-1, reverse complement, Verified ORF, Arginyl-tRNA synthetase', 'the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies', 'YDR']",-3.493649872133652,22.055863614611106,25.549513486744758
859,['YER003C'],"['>YER003C PMI40 SGDID:S000000805, Chr V from 158994-157736,159118-159088, Genome Release 64-2-1, reverse complement, Verified ORF, Mannose-6-phosphate isomerase', 'catalyzes the interconversion of fructose-6-P and mannose-6-P', 'required for early steps in pro']",-3.4763915439373996,21.822443240201952,25.298834784139352
2778,['YPL037C'],"['>YPL037C EGD1 SGDID:S000005958, Chr XVI from 481901-481428, Genome Release 64-2-1, reverse complement, Verified ORF, Subunit beta1 of the nascent polypeptide-associated complex (NAC)', 'involved in protein targeting, associated with cytoplasmic ribosomes', 'e']",-3.4742168099210176,20.753442022087118,24.227658832008135
2705,['YOR261C'],"['>YOR261C RPN8 SGDID:S000005787, Chr XV from 816931-815915, Genome Release 64-2-1, reverse complement, Verified ORF, Essential non-ATPase regulatory subunit of the 26S proteasome', 'has similarity to the human p40 proteasomal subunit and to another S. cerevi']",-3.4717866894532996,19.291314616229645,22.763101305682945
437,['YCR072C'],"['>YCR072C RSA4 SGDID:S000000668, Chr III from 242352-240805, Genome Release 64-2-1, reverse complement, Verified ORF, WD-repeat protein involved in ribosome biogenesis', 'may interact with ribosomes', 'required for maturation and efficient intra-nuclear transp']",-3.457581512016546,20.068416173517058,23.525997685533603
151,"['YAL038W', 'YOR347C']","['>YAL038W CDC19 SGDID:S000000036, Chr I from 71786-73288, Genome Release 64-2-1, Verified ORF, Pyruvate kinase', 'functions as a homotetramer in glycolysis to convert phosphoenolpyruvate to pyruvate, the input for aerobic (TCA cycle) or anaerobic (glucose fe']",-3.4499628205383033,27.61673784142753,31.066700661965832
2489,['YNR043W'],"['>YNR043W MVD1 SGDID:S000005326, Chr XIV from 701895-703085, Genome Release 64-2-1, Verified ORF, Mevalonate pyrophosphate decarboxylase', 'essential enzyme involved in the biosynthesis of isoprenoids and sterols, including ergosterol', 'acts as a homodimer']",-3.4421810418031598,20.092746819403988,23.534927861207148
484,['YDL084W'],"['>YDL084W SUB2 SGDID:S000002242, Chr IV from 305237-306577, Genome Release 64-2-1, Verified ORF, Component of the TREX complex required for nuclear mRNA export', 'member of the DEAD-box RNA helicase superfamily and is involved in early and late steps of spli']",-3.422371027804598,22.040360631666122,25.46273165947072
1941,['YLR185W'],"['>YLR185W RPL37A SGDID:S000004175, Chr XII from 522663-522669,523029-523288, Genome Release 64-2-1, Verified ORF, Ribosomal 60S subunit protein L37A', 'homologous to mammalian ribosomal protein L37, no bacterial homolog', 'RPL37A has a paralog, RPL37B, that ar']",-3.4179523606955655,20.83907458353684,24.257026944232404
2211,['YMR145C'],"['>YMR145C NDE1 SGDID:S000004753, Chr XIII from 556475-554793, Genome Release 64-2-1, reverse complement, Verified ORF, Mitochondrial external NADH dehydrogenase', 'type II NAD(P)H:quinone oxidoreductase that catalyzes the oxidation of cytosolic NADH', 'Nde1p a']",-3.4093736962804684,17.909060988443517,21.318434684723986
940,['YER131W'],"['>YER131W RPS26B SGDID:S000000933, Chr V from 423952-424311, Genome Release 64-2-1, Verified ORF, Protein component of the small (40S) ribosomal subunit', 'homologous to mammalian ribosomal protein S26, no bacterial homolog', 'RPS26B has a paralog, RPS26A, tha']",-3.3942368069930424,17.97039803194875,21.364634838941793
300,['YBR127C'],"['>YBR127C VMA2 SGDID:S000000331, Chr II from 492822-491269, Genome Release 64-2-1, reverse complement, Verified ORF, Subunit B of V1 peripheral membrane domain of vacuolar H+-ATPase', 'an electrogenic proton pump found throughout the endomembrane system', 'con']",-3.388490873920265,23.915246264022244,27.30373713794251
605,['YDR074W'],"['>YDR074W TPS2 SGDID:S000002481, Chr IV from 593893-596583, Genome Release 64-2-1, Verified ORF, Phosphatase subunit of the trehalose-6-P synthase/phosphatase complex', 'involved in synthesis of the storage carbohydrate trehalose', 'expression is induced by st']",-3.376414427669424,19.08067181870834,22.457086246377763
142,['YAL023C'],"['>YAL023C PMT2 SGDID:S000000021, Chr I from 108551-106272, Genome Release 64-2-1, reverse complement, Verified ORF, Protein O-mannosyltransferase of the ER membrane', 'transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine r']",-3.376346832096587,17.97443699729554,21.350783829392128
608,['YDR086C'],"['>YDR086C SSS1 SGDID:S000002493, Chr IV from 617170-616928, Genome Release 64-2-1, reverse complement, Verified ORF, Subunit of the Sec61p translocation complex (Sec61p-Sss1p-Sbh1p)', 'this complex forms a channel for passage of secretory proteins through th']",-3.3666926929717746,19.712231424024903,23.078924116996678
1109,['YGL195W'],"['>YGL195W GCN1 SGDID:S000003163, Chr VII from 131525-139543, Genome Release 64-2-1, Verified ORF, Positive regulator of the Gcn2p kinase activity', 'forms a complex with Gcn20p', 'proposed to stimulate Gcn2p activation by an uncharged tRNA']",-3.3661339074429293,19.891828193538906,23.257962100981835
1115,['YGL206C'],"['>YGL206C CHC1 SGDID:S000003174, Chr VII from 107504-102543, Genome Release 64-2-1, reverse complement, Verified ORF, Clathrin heavy chain', 'subunit of the major coat protein involved in intracellular protein transport and endocytosis', 'the clathrin triskeli']",-3.3594175062527505,21.11037880280742,24.469796309060172
2212,['YMR146C'],"['>YMR146C TIF34 SGDID:S000004754, Chr XIII from 558524-557481, Genome Release 64-2-1, reverse complement, Verified ORF, eIF3i subunit of the eukaryotic translation initiation factor 3 (eIF3)', 'subunit of the core complex of eIF3', 'essential for translation', '']",-3.3521672045098185,22.2547656775635,25.60693288207332
292,['YBR111C'],"['>YBR111C YSA1 SGDID:S000000315, Chr II from 461873-461178, Genome Release 64-2-1, reverse complement, Verified ORF, Nudix hydrolase family member with ADP-ribose pyrophosphatase activity', 'shown to metabolize O-acetyl-ADP-ribose to AMP and acetylated ribos']",-3.350050253104545,19.558615028716584,22.90866528182113
2228,['YMR186W'],"['>YMR186W HSC82 SGDID:S000004798, Chr XIII from 632355-634472, Genome Release 64-2-1, Verified ORF, Cytoplasmic chaperone of the Hsp90 family', 'plays a role in determining prion variants', 'redundant in function and nearly identical with Hsp82p, and together']",-3.3407055263428127,26.30879645533815,29.649501981680963
285,['YBR098W'],"['>YBR098W MMS4 SGDID:S000000302, Chr II from 441515-443590, Genome Release 64-2-1, Verified ORF, Subunit of structure-specific Mms4p-Mus81p endonuclease', 'cleaves branched DNA', 'involved in recombination, DNA repair, and joint molecule formation/resolution d']",-3.3111760548607663,21.24080297576684,24.551979030627606
2022,['YLR354C'],"['>YLR354C TAL1 SGDID:S000004346, Chr XII from 837357-836350, Genome Release 64-2-1, reverse complement, Verified ORF, Transaldolase, enzyme in the non-oxidative pentose phosphate pathway', 'converts sedoheptulose 7-phosphate and glyceraldehyde 3-phosphate to']",-3.3000992971256444,22.820087787421684,26.12018708454733
2711,['YOR271C'],"['>YOR271C FSF1 SGDID:S000005797, Chr XV from 832042-831059, Genome Release 64-2-1, reverse complement, Uncharacterized ORF, Putative protein', 'predicted to be an alpha-isopropylmalate carrier', 'belongs to the sideroblastic-associated protein family', 'non-tagg']",-3.2891375139251195,17.97006094054002,21.25919845446514
800,['YDR485C'],"['>YDR485C VPS72 SGDID:S000002893, Chr IV from 1427207-1424820, Genome Release 64-2-1, reverse complement, Verified ORF, Htz1p-binding component of the SWR1 complex', 'exchanges histone variant H2AZ (Htz1p) for chromatin-bound histone H2A', 'may function as a l']",-3.284140288996685,21.77539165845107,25.059531947447756
1680,['YKL013C'],"['>YKL013C ARC19 SGDID:S000001496, Chr XI from 418023-417508, Genome Release 64-2-1, reverse complement, Verified ORF, Subunit of the ARP2/3 complex', 'ARP2/3 is required for the motility and integrity of cortical actin patches']",-3.2705975788494293,19.62996487264938,22.90056245149881
744,['YDR365C'],"['>YDR365C ESF1 SGDID:S000002773, Chr IV from 1206383-1204497, Genome Release 64-2-1, reverse complement, Verified ORF, Nucleolar protein involved in pre-rRNA processing', 'depletion causes severely decreased 18S rRNA levels']",-3.2620496748608794,17.099697098901125,20.361746773762004
1980,['YLR262C-A'],"['>YLR262C-A TMA7 SGDID:S000007246, Chr XII from 669662-669468, Genome Release 64-2-1, reverse complement, Verified ORF, Protein of unknown that associates with ribosomes', 'null mutant exhibits translation defects, altered polyribosome profiles, and resistan']",-3.2599602051314918,17.176991213254986,20.436951418386478
671,['YDR190C'],"['>YDR190C RVB1 SGDID:S000002598, Chr IV from 841995-840604, Genome Release 64-2-1, reverse complement, Verified ORF, ATP-dependent DNA helicase, also known as pontin', 'member of the AAA+ and RuvB-like protein families', 'similar to Rvb2p', 'conserved component']",-3.223903245223859,19.31992344887238,22.54382669409624
2905,['YPR033C'],"['>YPR033C HTS1 SGDID:S000006237, Chr XVI from 639019-637379, Genome Release 64-2-1, reverse complement, Verified ORF, Cytoplasmic and mitochondrial histidine tRNA synthetase', 'efficient mitochondrial localization requires both a presequence and an amino-ter']",-3.2232103120927356,20.539526134078667,23.762736446171402
1071,['YGL092W'],"['>YGL092W NUP145 SGDID:S000003060, Chr VII from 337906-341859, Genome Release 64-2-1, Verified ORF, Essential protein with distinct roles in two nuclear pore subcomplexes', 'catalyzes its own proteolytic cleavage in vivo to generate a C-terminal fragment tha']",-3.220798529277996,18.220009822006045,21.44080835128404
1393,['YHR174W'],"['>YHR174W ENO2 SGDID:S000001217, Chr VIII from 451327-452640, Genome Release 64-2-1, Verified ORF, Enolase II, a phosphopyruvate hydratase', 'catalyzes conversion of 2-phosphoglycerate to phosphoenolpyruvate during glycolysis and the reverse reaction during']",-3.2091397166217455,28.911079509212502,32.12021922583425
2083,['YML008C'],"['>YML008C ERG6 SGDID:S000004467, Chr XIII from 252990-251839, Genome Release 64-2-1, reverse complement, Verified ORF, Delta(24)-sterol C-methyltransferase', 'converts zymosterol to fecosterol in the ergosterol biosynthetic pathway by methylating position C-']",-3.205046385504417,22.504967334394475,25.710013719898893
634,['YDR129C'],"['>YDR129C SAC6 SGDID:S000002536, Chr IV from 715247-713340,715379-715359, Genome Release 64-2-1, reverse complement, Verified ORF, Fimbrin, actin-bundling protein', 'cooperates with Scp1p (calponin/transgelin) in the organization and maintenance of the actin']",-3.190419062218176,21.804436719312186,24.99485578153036
2749,['YOR353C'],"['>YOR353C SOG2 SGDID:S000005880, Chr XV from 1000828-998453, Genome Release 64-2-1, reverse complement, Verified ORF, Key component of the RAM signaling network', 'required for proper cell morphogenesis and cell separation after mitosis']",-3.170414200757026,24.531124411870543,27.70153861262757
613,['YDR091C'],"['>YDR091C RLI1 SGDID:S000002498, Chr IV from 628534-626708, Genome Release 64-2-1, reverse complement, Verified ORF, Essential Fe-S protein', 'required for ribosome biogenesis, translation initiation/termination', 'facilitates binding of multifactor complex (M']",-3.170094286969398,19.651882061629486,22.821976348598884
937,['YER125W'],"['>YER125W RSP5 SGDID:S000000927, Chr V from 410189-412618, Genome Release 64-2-1, Verified ORF, E3 ubiquitin ligase of NEDD4 family', 'regulates many cellular processes including MVB sorting, heat shock response, transcription, endocytosis, ribosome stabilit']",-3.1485464501721943,19.45300129336185,22.601547743534045
755,"['YOR133W', 'YDR385W']","['>YOR133W EFT1 SGDID:S000005659, Chr XV from 575098-577626, Genome Release 64-2-1, Verified ORF, Elongation factor 2 (EF-2), also encoded by EFT2', 'catalyzes ribosomal translocation during protein synthesis', 'contains diphthamide, the unique posttranslationa']",-3.1470699485618248,27.186124821233665,30.33319476979549
1746,['YKL150W'],"['>YKL150W MCR1 SGDID:S000001633, Chr XI from 166544-167452, Genome Release 64-2-1, Verified ORF, Mitochondrial NADH-cytochrome b5 reductase', 'involved in ergosterol biosynthesis']",-3.144220972353299,18.669168809696444,21.813389782049743
2324,['YNL064C'],"['>YNL064C YDJ1 SGDID:S000005008, Chr XIV from 507097-505868, Genome Release 64-2-1, reverse complement, Verified ORF, Type I HSP40 co-chaperone', 'involved in regulation of HSP90 and HSP70 functions', 'critical for determining cell size at Start as a function']",-3.1424425228989428,21.43298223619996,24.5754247590989
2091,['YML028W'],"['>YML028W TSA1 SGDID:S000004490, Chr XIII from 220138-220728, Genome Release 64-2-1, Verified ORF, Thioredoxin peroxidase', 'acts as both ribosome-associated and free cytoplasmic antioxidant', 'self-associates to form high-molecular weight chaperone complex un']",-3.140957642315726,24.405615168643482,27.54657281095921
650,['YDR158W'],"['>YDR158W HOM2 SGDID:S000002565, Chr IV from 770357-771454, Genome Release 64-2-1, Verified ORF, Aspartic beta semi-aldehyde dehydrogenase', 'catalyzes the second step in the common pathway for methionine and threonine biosynthesis', 'expression regulated by G']",-3.1396167933139623,21.307525471508402,24.447142264822364
1435,['YIL053W'],"['>YIL053W GPP1 SGDID:S000001315, Chr IX from 255115-255867, Genome Release 64-2-1, Verified ORF, Constitutively expressed DL-glycerol-3-phosphate phosphatase', 'also known as glycerol-1-phosphatase', 'involved in glycerol biosynthesis, induced in response to b']",-3.125681509389441,24.015632834112647,27.14131434350209
995,['YFL048C'],"['>YFL048C EMP47 SGDID:S000001846, Chr VI from 40180-38843, Genome Release 64-2-1, reverse complement, Verified ORF, Integral membrane component of ER-derived COPII-coated vesicles', 'functionS in ER to Golgi transport', 'EMP47 has a paralog, EMP46, that arose']",-3.12418352104104,17.8437125401009,20.96789606114194
2454,"['YOL120C', 'YNL301C']","['>YOL120C RPL18A SGDID:S000005480, Chr XV from 93843-93395,94402-94291, Genome Release 64-2-1, reverse complement, Verified ORF, Ribosomal 60S subunit protein L18A', 'intron of RPL18A pre-mRNA forms stem-loop structures that are a target for Rnt1p cleavage l']",-3.11663223726827,25.598523944074376,28.715156181342646
691,['YDR233C'],"['>YDR233C RTN1 SGDID:S000002641, Chr IV from 930357-929470, Genome Release 64-2-1, reverse complement, Verified ORF, Reticulon protein', 'stabilizes membrane curvature', 'involved in nuclear pore assembly and maintenance of tubular ER morphology', 'mutant overex']",-3.112553625244786,23.824639493273267,26.937193118518053
1460,['YIL118W'],"['>YIL118W RHO3 SGDID:S000001380, Chr IX from 139752-140447, Genome Release 64-2-1, Verified ORF, Non-essential small GTPase of the Rho/Rac family of Ras-like proteins', 'involved in the establishment of cell polarity', 'GTPase activity positively regulated by']",-3.1055629653356718,18.262700491541377,21.36826345687705
2299,"['YNL009W', 'YLR174W']","['>YNL009W IDP3 SGDID:S000004954, Chr XIV from 614821-616083, Genome Release 64-2-1, Verified ORF, Peroxisomal NADP-dependent isocitrate dehydrogenase', 'catalyzes oxidation of isocitrate to alpha-ketoglutarate with the formation of NADP(H+), required for gro']",-3.1000253036390646,19.06886223125966,22.168887534898726
2362,['YNL121C'],"['>YNL121C TOM70 SGDID:S000005065, Chr XIV from 400537-398684, Genome Release 64-2-1, reverse complement, Verified ORF, Component of the TOM (translocase of outer membrane) complex', 'involved in the recognition and initial import steps for all mitochondriall']",-3.0963160049097134,20.277532599667047,23.37384860457676
528,['YDL160C'],"['>YDL160C DHH1 SGDID:S000002319, Chr IV from 171930-170410, Genome Release 64-2-1, reverse complement, Verified ORF, Cytoplasmic DExD/H-box helicase, stimulates mRNA decapping', 'coordinates distinct steps in mRNA function and decay, interacts with both the']",-3.09519718433976,22.062301796155467,25.157498980495227
2224,['YMR178W'],"['>YMR178W YMR178W SGDID:S000004790, Chr XIII from 618479-619303, Genome Release 64-2-1, Verified ORF, Protein of unknown function', 'green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and nucleus', 'YMR178W is not an essential gene', '']",-3.093295570601292,21.148613119335035,24.241908689936327
2106,['YML061C'],"['>YML061C PIF1 SGDID:S000004526, Chr XIII from 151532-148953, Genome Release 64-2-1, reverse complement, Verified ORF, DNA helicase, potent G-quadruplex DNA binder/unwinder', 'possesses strand annealing activity', 'promotes DNA synthesis during break-induced r']",-3.082292577500173,19.88957228922238,22.97186486672255
890,['YER049W'],"['>YER049W TPA1 SGDID:S000000851, Chr V from 251728-253662, Genome Release 64-2-1, Verified ORF, Fe(II)/2-oxoglutarate-dependent dioxygenase family member', 'catalyzes the repair of methyl-base lesions in both ss and dsDNA by oxidative demethylation', 'Poly(rA)']",-3.0822669879239832,18.889527729277944,21.971794717201927
1223,['YGR192C'],"['>YGR192C TDH3 SGDID:S000003424, Chr VII from 883810-882812, Genome Release 64-2-1, reverse complement, Verified ORF, Glyceraldehyde-3-phosphate dehydrogenase (GAPDH), isozyme 3', 'involved in glycolysis and gluconeogenesis', 'tetramer that catalyzes the react']",-3.077957507343047,29.81549480192466,32.89345230926771
918,['YER091C'],"['>YER091C MET6 SGDID:S000000893, Chr V from 342167-339864, Genome Release 64-2-1, reverse complement, Verified ORF, Cobalamin-independent methionine synthase', 'involved in methionine biosynthesis and regeneration', 'requires a minimum of two glutamates on the']",-3.0719913427889765,25.089501559453634,28.16149290224261
255,"['YDR025W', 'YBR048W']","['>YDR025W RPS11A SGDID:S000002432, Chr IV from 491515-491559,491899-492324, Genome Release 64-2-1, Verified ORF, Protein component of the small (40S) ribosomal subunit', 'homologous to mammalian ribosomal protein S11 and bacterial S17', 'N-terminally propionyl']",-3.065051764449933,24.937013472153424,28.002065236603357
1606,['YJR009C'],"['>YJR009C TDH2 SGDID:S000003769, Chr X from 454681-453683, Genome Release 64-2-1, reverse complement, Verified ORF, Glyceraldehyde-3-phosphate dehydrogenase (GAPDH), isozyme 2', 'involved in glycolysis and gluconeogenesis', 'tetramer that catalyzes reaction of']",-3.046411328172976,25.657009814735574,28.70342114290855
781,"['YML026C', 'YDR450W']","['>YML026C RPS18B SGDID:S000004488, Chr XIII from 223380-222987,223828-223782, Genome Release 64-2-1, reverse complement, Verified ORF, Protein component of the small (40S) ribosomal subunit', 'homologous to mammalian ribosomal protein S18 and bacterial S13', '']",-3.0421254756726768,27.078773494266404,30.12089896993908
1130,['YGL255W'],"['>YGL255W ZRT1 SGDID:S000003224, Chr VII from 20978-22108, Genome Release 64-2-1, Verified ORF, High-affinity zinc transporter of the plasma membrane', 'responsible for the majority of zinc uptake', 'transcription is induced under low-zinc conditions by the Za']",-3.0385025807643764,18.525008397425363,21.56351097818974
1858,['YLL040C'],"['>YLL040C VPS13 SGDID:S000003963, Chr XII from 63645-54211, Genome Release 64-2-1, reverse complement, Verified ORF, Protein involved in prospore membrane morphogenesis', 'heterooligomeric or homooligomeric complex', 'peripherally associated with membranes', 'in']",-3.0343776183734583,18.235986154177375,21.270363772550834
1191,['YGR135W'],"['>YGR135W PRE9 SGDID:S000003367, Chr VII from 761392-762168, Genome Release 64-2-1, Verified ORF, Alpha 3 subunit of the 20S proteasome', 'the only nonessential 20S subunit', 'may be replaced by the alpha 4 subunit (Pre6p) under stress conditions to create a m']",-3.0270253003227054,20.0007207711936,23.027746071516304
466,['YDL055C'],"['>YDL055C PSA1 SGDID:S000002213, Chr IV from 356759-355674, Genome Release 64-2-1, reverse complement, Verified ORF, GDP-mannose pyrophosphorylase (mannose-1-phosphate guanyltransferase)', 'synthesizes GDP-mannose from GTP and mannose-1-phosphate in cell wal']",-3.0178783387548407,23.998604890337273,27.016483229092113
2657,['YOR168W'],"['>YOR168W GLN4 SGDID:S000005694, Chr XV from 649303-651732, Genome Release 64-2-1, Verified ORF, Glutamine tRNA synthetase', 'monomeric class I tRNA synthetase that catalyzes the specific glutaminylation of tRNA(Gln)', 'N-terminal domain proposed to be involve']",-3.0156279270246777,21.514365402827217,24.529993329851894
1287,['YHL015W'],"['>YHL015W RPS20 SGDID:S000001007, Chr VIII from 75412-75777, Genome Release 64-2-1, Verified ORF, Protein component of the small (40S) ribosomal subunit', 'overproduction suppresses mutations affecting RNA polymerase III-dependent transcription', 'homologous t']",-3.0097685430689722,25.668146387088353,28.677914930157325
2866,['YPL231W'],"['>YPL231W FAS2 SGDID:S000006152, Chr XVI from 108652-114315, Genome Release 64-2-1, Verified ORF, Alpha subunit of fatty acid synthetase', 'complex catalyzes the synthesis of long-chain saturated fatty acids', 'contains the acyl-carrier protein domain and beta']",-3.0079593784241574,25.612174235526766,28.620133613950923
2693,['YOR230W'],"['>YOR230W WTM1 SGDID:S000005756, Chr XV from 770800-772113, Genome Release 64-2-1, Verified ORF, Transcriptional modulator', 'involved in regulation of meiosis, silencing, and expression of RNR genes', 'required for nuclear localization of the ribonucleotide r']",-2.999803295418129,21.571865571796433,24.571668867214562
2520,['YOL041C'],"['>YOL041C NOP12 SGDID:S000005401, Chr XV from 252646-251267, Genome Release 64-2-1, reverse complement, Verified ORF, Nucleolar protein involved in pre-25S rRNA processing', 'also involved in biogenesis of large 60S ribosomal subunit', 'contains an RNA recogni']",-2.9995453930824567,20.08329752466751,23.082842917749968
738,['YDR356W'],"['>YDR356W SPC110 SGDID:S000002764, Chr IV from 1186107-1188941, Genome Release 64-2-1, Verified ORF, Inner plaque spindle pole body (SPB) component', 'ortholog of human kendrin', 'involved in connecting nuclear microtubules to SPB', 'interacts with Tub4p-complex']",-2.995369820805511,21.064079609123368,24.05944942992888
648,['YDR155C'],"['>YDR155C CPR1 SGDID:S000002562, Chr IV from 769000-768512, Genome Release 64-2-1, reverse complement, Verified ORF, Cytoplasmic peptidyl-prolyl cis-trans isomerase (cyclophilin)', 'catalyzes the cis-trans isomerization of peptide bonds N-terminal to proline']",-2.9923868158901286,25.067021353509347,28.059408169399475
2320,['YNL055C'],"['>YNL055C POR1 SGDID:S000005000, Chr XIV from 518845-517994, Genome Release 64-2-1, reverse complement, Verified ORF, Mitochondrial porin (voltage-dependent anion channel)', 'outer membrane protein required for maintenance of mitochondrial osmotic stability']",-2.9652544917456574,24.508030240971657,27.473284732717314
2831,['YPL160W'],"['>YPL160W CDC60 SGDID:S000006081, Chr XVI from 246990-250262, Genome Release 64-2-1, Verified ORF, Cytosolic leucyl tRNA synthetase', 'ligates leucine to the appropriate tRNA']",-2.963231497314464,24.063734094802264,27.026965592116728
1156,['YGR061C'],"['>YGR061C ADE6 SGDID:S000003293, Chr VII from 615965-611889, Genome Release 64-2-1, reverse complement, Verified ORF, Formylglycinamidine-ribonucleotide (FGAM)-synthetase', 'catalyzes a step in the de novo purine nucleotide biosynthetic pathway']",-2.955880999529956,21.751686247816544,24.7075672473465
1672,['YJR148W'],"['>YJR148W BAT2 SGDID:S000003909, Chr X from 705744-706874, Genome Release 64-2-1, Verified ORF, Cytosolic branched-chain amino acid (BCAA) aminotransferase', 'preferentially involved in BCAA catabolism', 'homolog of murine ECA39', 'highly expressed during statio']",-2.95139332381536,19.206837901169987,22.158231224985347
2585,['YOR027W'],"['>YOR027W STI1 SGDID:S000005553, Chr XV from 381053-382822, Genome Release 64-2-1, Verified ORF, Hsp90 cochaperone', 'interacts with the Ssa group of the cytosolic Hsp70 chaperones and activates Ssa1p ATPase activity', 'interacts with Hsp90 chaperones and inhi']",-2.939034484744816,22.616342432305753,25.55537691705057
2239,['YMR205C'],"['>YMR205C PFK2 SGDID:S000004818, Chr XIII from 674766-671887, Genome Release 64-2-1, reverse complement, Verified ORF, Beta subunit of heterooctameric phosphofructokinase', 'involved in glycolysis', 'indispensable for anaerobic growth', 'activated by fructose-2,']",-2.911846567203245,23.802130567048305,26.71397713425155
512,['YDL131W'],"['>YDL131W LYS21 SGDID:S000002289, Chr IV from 227393-228715, Genome Release 64-2-1, Verified ORF, Homocitrate synthase isozyme', 'catalyzes the condensation of acetyl-CoA and alpha-ketoglutarate to form homocitrate, which is the first step in the lysine bios']",-2.9034367726483374,22.286613032936636,25.190049805584973
2426,['YNL244C'],"['>YNL244C SUI1 SGDID:S000005188, Chr XIV from 187496-187170, Genome Release 64-2-1, reverse complement, Verified ORF, Translation initiation factor eIF1', 'component of a complex involved in recognition of the initiator codon', 'modulates translation accuracy']",-2.8989674000373427,21.674609526543957,24.5735769265813
2282,['YMR297W'],"['>YMR297W PRC1 SGDID:S000004912, Chr XIII from 861922-863520, Genome Release 64-2-1, Verified ORF, Vacuolar carboxypeptidase Y (proteinase C, CPY)', 'broad-specificity C-terminal exopeptidase involved in non-specific protein degradation in the vacuole', 'membe']",-2.8896442047287962,16.948891901887652,19.83853610661645
549,['YDL201W'],"['>YDL201W TRM8 SGDID:S000002360, Chr IV from 99561-100421, Genome Release 64-2-1, Verified ORF, Noncatalytic subunit of a tRNA methyltransferase complex', 'Trm8p and Trm82p comprise an enzyme that catalyzes a methyl-transfer from S-adenosyl-l-methionine to t']",-2.886574551456132,19.01020572753151,21.89678027898764
845,['YEL042W'],"['>YEL042W GDA1 SGDID:S000000768, Chr V from 73771-75327, Genome Release 64-2-1, Verified ORF, Guanosine diphosphatase located in the Golgi', 'involved in the transport of GDP-mannose into the Golgi lumen by converting GDP to GMP after mannose is transferred']",-2.8849397090152316,18.70289639510323,21.587836104118463
